Near-Data Processing for Machine Learning,"['https://www.semanticscholar.org/author/Seijoon-Kim/153274617', 'https://www.semanticscholar.org/author/Seongsik-Park/2267522', 'https://www.semanticscholar.org/author/Sungroh-Yoon/2999019', 'https://www.semanticscholar.org/author/Eui-Young-Chung/1704019', 'https://www.semanticscholar.org/author/Hyeokjun-Choe/7385768', 'https://www.semanticscholar.org/author/Seil-Lee/2108324738']","[{'Publications': '14', 'h-index': '7', 'Citations': '135', 'Highly Influential Citations': '14'}, {'Publications': '18', 'h-index': '8', 'Citations': '163', 'Highly Influential Citations': '17'}, {'Publications': '230', 'h-index': '30', 'Citations': '3,918', 'Highly Influential Citations': '264'}, {'Publications': '140', 'h-index': '20', 'Citations': '1,535', 'Highly Influential Citations': '80'}, {'Publications': '8', 'h-index': '3', 'Citations': '50', 'Highly Influential Citations': '8'}, {'Publications': '11', 'h-index': '5', 'Citations': '114', 'Highly Influential Citations': '14'}]"
FastText.zip: Compressing text classification models,"['https://www.semanticscholar.org/author/H.-J%C3%A9gou/1681054', 'https://www.semanticscholar.org/author/Piotr-Bojanowski/2329288', 'https://www.semanticscholar.org/author/Armand-Joulin/2319608', 'https://www.semanticscholar.org/author/Edouard-Grave/3024698', 'https://www.semanticscholar.org/author/Tomas-Mikolov/2047446108', 'https://www.semanticscholar.org/author/M.-Douze/3271933']","[{'Publications': '160', 'h-index': '47', 'Citations': '17,198', 'Highly Influential Citations': '2,530'}, {'Publications': '48', 'h-index': '25', 'Citations': '13,281', 'Highly Influential Citations': '1,878'}, {'Publications': '83', 'h-index': '42', 'Citations': '17,181', 'Highly Influential Citations': '2,364'}, {'Publications': '62', 'h-index': '31', 'Citations': '13,542', 'Highly Influential Citations': '2,060'}, {'Publications': '68', 'h-index': '38', 'Citations': '78,973', 'Highly Influential Citations': '11,221'}, {'Publications': '100', 'h-index': '36', 'Citations': '14,282', 'Highly Influential Citations': '2,233'}]"
Symmetry-Breaking Convergence Analysis of Certain Two-layered Neural Networks with ReLU nonlinearity,['https://www.semanticscholar.org/author/Yuandong-Tian/39402399'],"[{'Publications': '97', 'h-index': '29', 'Citations': '3,926', 'Highly Influential Citations': '421'}]"
Training Long Short-Term Memory With Sparsified Stochastic Gradient Descent,"['https://www.semanticscholar.org/author/Jason-Clemons/144334042', 'https://www.semanticscholar.org/author/Yuan-Xie/1410066063', 'https://www.semanticscholar.org/author/Maohua-Zhu/1777358', 'https://www.semanticscholar.org/author/S.-Keckler/1715863', 'https://www.semanticscholar.org/author/Minsoo-Rhu/1998820']","[{'Publications': '24', 'h-index': '12', 'Citations': '745', 'Highly Influential Citations': '98'}, {'Publications': '227', 'h-index': '33', 'Citations': '5,136', 'Highly Influential Citations': '552'}, {'Publications': '15', 'h-index': '8', 'Citations': '185', 'Highly Influential Citations': '15'}, {'Publications': '249', 'h-index': '59', 'Citations': '13,988', 'Highly Influential Citations': '1,244'}, {'Publications': '39', 'h-index': '16', 'Citations': '1,562', 'Highly Influential Citations': '223'}]"
Inverse Problems in Computer Vision using  Adversarial  Imagination Priors,"['https://www.semanticscholar.org/author/Katerina-Fragkiadaki/1705557', 'https://www.semanticscholar.org/author/H.-Tung/1693704']","[{'Publications': '58', 'h-index': '18', 'Citations': '2,685', 'Highly Influential Citations': '257'}, {'Publications': '28', 'h-index': '9', 'Citations': '667', 'Highly Influential Citations': '57'}]"
Generative Adversarial Networks as Variational Training of Energy Based Models,"['https://www.semanticscholar.org/author/Shuangfei-Zhai/2443456', 'https://www.semanticscholar.org/author/Yu-Cheng/145215470', 'https://www.semanticscholar.org/author/R.-Feris/1723233', 'https://www.semanticscholar.org/author/Zhongfei-Zhang/2118748124']","[{'Publications': '30', 'h-index': '12', 'Citations': '893', 'Highly Influential Citations': '75'}, {'Publications': '173', 'h-index': '31', 'Citations': '3,978', 'Highly Influential Citations': '450'}, {'Publications': '195', 'h-index': '42', 'Citations': '7,595', 'Highly Influential Citations': '661'}, {'Publications': '90', 'h-index': '22', 'Citations': '1,471', 'Highly Influential Citations': '112'}]"
An Information Retrieval Approach for Finding Dependent Subspaces of Multiple Views,"['https://www.semanticscholar.org/author/Ziyuan-Lin/2112305056', 'https://www.semanticscholar.org/author/J.-Peltonen/36372133']","[{'Publications': '9', 'h-index': '3', 'Citations': '32', 'Highly Influential Citations': '2'}, {'Publications': '134', 'h-index': '21', 'Citations': '1,921', 'Highly Influential Citations': '129'}]"
Generative Adversarial Networks for Image Steganography,"['https://www.semanticscholar.org/author/Denis-Volkhonskiy/9937997', 'https://www.semanticscholar.org/author/B.-Borisenko/30627166', 'https://www.semanticscholar.org/author/E.-Burnaev/145749032']","[{'Publications': '10', 'h-index': '5', 'Citations': '135', 'Highly Influential Citations': '8'}, {'Publications': '5', 'h-index': '2', 'Citations': '82', 'Highly Influential Citations': '4'}, {'Publications': '79', 'h-index': '12', 'Citations': '405', 'Highly Influential Citations': '8'}]"
A Deep Learning Approach for Joint Video Frame and Reward Prediction in Atari Games,"['https://www.semanticscholar.org/author/Felix-Leibfried/2505365', 'https://www.semanticscholar.org/author/Katja-Hofmann/145186674', 'https://www.semanticscholar.org/author/Nate-Kushman/1684887']","[{'Publications': '24', 'h-index': '9', 'Citations': '337', 'Highly Influential Citations': '18'}, {'Publications': '108', 'h-index': '29', 'Citations': '2,687', 'Highly Influential Citations': '193'}, {'Publications': '33', 'h-index': '19', 'Citations': '2,136', 'Highly Influential Citations': '248'}]"
Wav2Letter: an End-to-End ConvNet-based Speech Recognition System,"['https://www.semanticscholar.org/author/Christian-Puhrsch/1940183', 'https://www.semanticscholar.org/author/Gabriel-Synnaeve/2282478', 'https://www.semanticscholar.org/author/Ronan-Collobert/2939803']","[{'Publications': '6', 'h-index': '5', 'Citations': '3,087', 'Highly Influential Citations': '517'}, {'Publications': '91', 'h-index': '26', 'Citations': '3,309', 'Highly Influential Citations': '386'}, {'Publications': '124', 'h-index': '45', 'Citations': '25,938', 'Highly Influential Citations': '2,218'}]"
Transformation-based Models of Video Sequences,"['https://www.semanticscholar.org/author/A.-Kannan/145721096', 'https://www.semanticscholar.org/author/Arthur-D.-Szlam/3149531', 'https://www.semanticscholar.org/author/Du-Tran/1687325', ""https://www.semanticscholar.org/author/Marc'Aurelio-Ranzato/1706809"", 'https://www.semanticscholar.org/author/Joost-R.-van-Amersfoort/3038326', 'https://www.semanticscholar.org/author/Soumith-Chintala/2127604']","[{'Publications': '75', 'h-index': '24', 'Citations': '2,978', 'Highly Influential Citations': '226'}, {'Publications': '104', 'h-index': '41', 'Citations': '13,246', 'Highly Influential Citations': '1,264'}, {'Publications': '56', 'h-index': '24', 'Citations': '7,907', 'Highly Influential Citations': '1,477'}, {'Publications': '97', 'h-index': '50', 'Citations': '27,456', 'Highly Influential Citations': '2,797'}, {'Publications': '12', 'h-index': '7', 'Citations': '429', 'Highly Influential Citations': '54'}, {'Publications': '31', 'h-index': '18', 'Citations': '32,003', 'Highly Influential Citations': '4,046'}]"
ENet: A Deep Neural Network Architecture for Real-Time Semantic Segmentation,"['https://www.semanticscholar.org/author/Abhishek-Chaurasia/3422735', 'https://www.semanticscholar.org/author/Sangpil-Kim/46877540', 'https://www.semanticscholar.org/author/Adam-Paszke/3407277', 'https://www.semanticscholar.org/author/E.-Culurciello/2889774']","[{'Publications': '5', 'h-index': '3', 'Citations': '1,436', 'Highly Influential Citations': '297'}, {'Publications': '17', 'h-index': '5', 'Citations': '1,086', 'Highly Influential Citations': '233'}, {'Publications': '11', 'h-index': '6', 'Citations': '17,661', 'Highly Influential Citations': '2,080'}, {'Publications': '163', 'h-index': '37', 'Citations': '6,562', 'Highly Influential Citations': '586'}]"
Learning Word-Like Units from Joint Audio-Visual Analylsis,"['https://www.semanticscholar.org/author/David-F.-Harwath/30507748', 'https://www.semanticscholar.org/author/James-R.-Glass/145898106']","[{'Publications': '32', 'h-index': '13', 'Citations': '819', 'Highly Influential Citations': '80'}, {'Publications': '343', 'h-index': '67', 'Citations': '14,892', 'Highly Influential Citations': '1,100'}]"
Rethinking Numerical Representations for Deep Neural Networks,"['https://www.semanticscholar.org/author/Parker-Hill/48010246', 'https://www.semanticscholar.org/author/Babak-Zamirai/2004936', 'https://www.semanticscholar.org/author/Jason-Mars/144603405']","[{'Publications': '8', 'h-index': '6', 'Citations': '229', 'Highly Influential Citations': '32'}, {'Publications': '9', 'h-index': '4', 'Citations': '193', 'Highly Influential Citations': '15'}, {'Publications': '80', 'h-index': '32', 'Citations': '3,881', 'Highly Influential Citations': '326'}]"
Semi-Supervised Learning with Context-Conditional Generative Adversarial Networks,"['https://www.semanticscholar.org/author/S.-Gross/39793298', 'https://www.semanticscholar.org/author/R.-Fergus/2276554', 'https://www.semanticscholar.org/author/Emily-L.-Denton/40081727']","[{'Publications': '13', 'h-index': '9', 'Citations': '17,541', 'Highly Influential Citations': '1,983'}, {'Publications': '130', 'h-index': '69', 'Citations': '69,926', 'Highly Influential Citations': '7,739'}, {'Publications': '23', 'h-index': '15', 'Citations': '4,057', 'Highly Influential Citations': '322'}]"
Neural Graph Machines: Learning Neural Networks Using Graphs,"['https://www.semanticscholar.org/author/Thang-D.-Bui/23519191', 'https://www.semanticscholar.org/author/Sujith-Ravi/35014893', 'https://www.semanticscholar.org/author/Vivek-Ramavajjala/2525389']","[{'Publications': '50', 'h-index': '15', 'Citations': '1,199', 'Highly Influential Citations': '154'}, {'Publications': '100', 'h-index': '26', 'Citations': '2,721', 'Highly Influential Citations': '190'}, {'Publications': '6', 'h-index': '4', 'Citations': '279', 'Highly Influential Citations': '27'}]"
DRAGNN: A Transition-Based Framework for Dynamically Connected Neural Networks,"['https://www.semanticscholar.org/author/David-Weiss/145045509', 'https://www.semanticscholar.org/author/Lingpeng-Kong/47648549', 'https://www.semanticscholar.org/author/D.-Andor/3365603', 'https://www.semanticscholar.org/author/Ivan-Bogatyy/2568186', 'https://www.semanticscholar.org/author/Chris-Alberti/114577307']","[{'Publications': '12', 'h-index': '11', 'Citations': '1,243', 'Highly Influential Citations': '200'}, {'Publications': '39', 'h-index': '19', 'Citations': '1,487', 'Highly Influential Citations': '157'}, {'Publications': '22', 'h-index': '11', 'Citations': '1,742', 'Highly Influential Citations': '269'}, {'Publications': '7', 'h-index': '3', 'Citations': '69', 'Highly Influential Citations': '7'}, {'Publications': '19', 'h-index': '12', 'Citations': '1,869', 'Highly Influential Citations': '297'}]"
A Simple yet Effective Method to Prune Dense Layers of Neural Networks,"['https://www.semanticscholar.org/author/M.-Babaeizadeh/3365707', 'https://www.semanticscholar.org/author/R.-Campbell/143775101', 'https://www.semanticscholar.org/author/P.-Smaragdis/1718742']","[{'Publications': '21', 'h-index': '10', 'Citations': '1,159', 'Highly Influential Citations': '144'}, {'Publications': '544', 'h-index': '64', 'Citations': '18,580', 'Highly Influential Citations': '901'}, {'Publications': '186', 'h-index': '41', 'Citations': '8,509', 'Highly Influential Citations': '635'}]"
Beyond Fine Tuning: A Modular Approach to Learning on Small Data,"['https://www.semanticscholar.org/author/Kyle-Shaffer/2306540', 'https://www.semanticscholar.org/author/Court-D.-Corley/1410943613', 'https://www.semanticscholar.org/author/A.-Yankov/7348990', 'https://www.semanticscholar.org/author/Ark-Anderson/2082391768', 'https://www.semanticscholar.org/author/Nathan-Oken-Hodas/1811944']","[{'Publications': '8', 'h-index': '5', 'Citations': '257', 'Highly Influential Citations': '26'}, {'Publications': '9', 'h-index': '4', 'Citations': '108', 'Highly Influential Citations': '6'}, {'Publications': '5', 'h-index': '4', 'Citations': '102', 'Highly Influential Citations': '6'}, {'Publications': '1', 'h-index': '1', 'Citations': '10', 'Highly Influential Citations': '0'}, {'Publications': '26', 'h-index': '11', 'Citations': '1,124', 'Highly Influential Citations': '70'}]"
HFH: Homologically Functional Hashing for Compressing Deep Neural Networks,"['https://www.semanticscholar.org/author/Zhifan-Zhu/74123394', 'https://www.semanticscholar.org/author/Shikun-Feng/1718657', 'https://www.semanticscholar.org/author/Lei-Shi/2117206628']","[{'Publications': '12', 'h-index': '5', 'Citations': '88', 'Highly Influential Citations': '3'}, {'Publications': '10', 'h-index': '4', 'Citations': '506', 'Highly Influential Citations': '106'}, {'Publications': '7', 'h-index': '3', 'Citations': '20', 'Highly Influential Citations': '1'}]"
Multiplicative LSTM for sequence modelling,"['https://www.semanticscholar.org/author/Ben-Krause/9340968', 'https://www.semanticscholar.org/author/Liang-Lu/152309490', 'https://www.semanticscholar.org/author/Iain-Murray/145797336', 'https://www.semanticscholar.org/author/S.-Renals/145086187']","[{'Publications': '19', 'h-index': '9', 'Citations': '429', 'Highly Influential Citations': '54'}, {'Publications': '52', 'h-index': '16', 'Citations': '815', 'Highly Influential Citations': '56'}, {'Publications': '79', 'h-index': '30', 'Citations': '6,347', 'Highly Influential Citations': '872'}, {'Publications': '400', 'h-index': '58', 'Citations': '10,920', 'Highly Influential Citations': '607'}]"
Tensorial Mixture Models,"['https://www.semanticscholar.org/author/A.-Shashua/3140335', 'https://www.semanticscholar.org/author/Or-Sharir/3074811', 'https://www.semanticscholar.org/author/Nadav-Cohen/32289606', 'https://www.semanticscholar.org/author/Ronen-Tamari/24364033']","[{'Publications': '182', 'h-index': '56', 'Citations': '12,199', 'Highly Influential Citations': '790'}, {'Publications': '18', 'h-index': '11', 'Citations': '695', 'Highly Influential Citations': '46'}, {'Publications': '26', 'h-index': '15', 'Citations': '1,685', 'Highly Influential Citations': '226'}, {'Publications': '16', 'h-index': '7', 'Citations': '121', 'Highly Influential Citations': '11'}]"
Neural Functional Programming,"['https://www.semanticscholar.org/author/John-K.-Feser/144061026', 'https://www.semanticscholar.org/author/Alexander-L.-Gaunt/35058304', 'https://www.semanticscholar.org/author/Marc-Brockschmidt/2107692', 'https://www.semanticscholar.org/author/Daniel-Tarlow/1725299']","[{'Publications': '27', 'h-index': '6', 'Citations': '286', 'Highly Influential Citations': '27'}, {'Publications': '44', 'h-index': '17', 'Citations': '1,905', 'Highly Influential Citations': '143'}, {'Publications': '64', 'h-index': '27', 'Citations': '4,061', 'Highly Influential Citations': '551'}, {'Publications': '75', 'h-index': '25', 'Citations': '3,696', 'Highly Influential Citations': '438'}]"
